city_id,city_name,ebird_species_name,total_city_checklists,total_city_locations,total_city_effort,seasonal,presence,origin,total_presence_checklists,total_presence_effort,total_presence_locations,percentage_checklists,percentage_effort,percentage_locations
154,Cuernavaca,Zenaida asiatica,786,247,33143,Non-breeding Season,Extant,Native,3,32,3,0.3816793893129771,0.09655130796850013,1.214574898785425
154,Cuernavaca,Zenaida macroura,786,247,33143,Resident,Extant,Native,3,224,3,0.3816793893129771,0.675859155779501,1.214574898785425
155,Mexico City,Columba livia,8603,2254,377393,Resident,Extant,Introduced,2727,163374,731,31.698244798326165,43.29015111568047,32.43123336291038
155,Mexico City,Columbina inca,8603,2254,377393,Resident,Extant,Native,5150,269844,1250,59.86283854469371,71.50212113102256,55.45696539485359
155,Mexico City,Columbina passerina,8603,2254,377393,NA,NA,NA,5,335,4,0.0581192607230036,0.08876688226861654,0.1774622892635315
155,Mexico City,Patagioenas fasciata,8603,2254,377393,Resident,Extant,Native,1,30,1,0.01162385214460072,0.007949273038980586,0.044365572315882874
155,Mexico City,Streptopelia decaocto,8603,2254,377393,Resident,Extant,Introduced,423,17369,237,4.916889457166105,4.6023641138017926,10.514640638864241
155,Mexico City,Zenaida asiatica,8603,2254,377393,Resident,Extant,Native,444,15538,226,5.16099035220272,4.1171934826560115,10.02661934338953
155,Mexico City,Zenaida macroura,8603,2254,377393,Resident,Extant,Native,321,16270,202,3.7312565384168312,4.311155744807137,8.96184560780834
178,Puebla,Columba livia,783,154,24960,Resident,Extant,Introduced,259,6944,59,33.077905491698594,27.82051282051282,38.311688311688314
178,Puebla,Columbina inca,783,154,24960,Resident,Extant,Native,291,10814,49,37.16475095785441,43.32532051282051,31.818181818181817
178,Puebla,Columbina passerina,783,154,24960,NA,NA,NA,2,120,1,0.2554278416347382,0.4807692307692308,0.6493506493506493
178,Puebla,Patagioenas fasciata,783,154,24960,Resident,Extant,Native,0,0,0,0,0,0
178,Puebla,Streptopelia decaocto,783,154,24960,Resident,Extant,Introduced,90,3043,28,11.494252873563218,12.19150641025641,18.181818181818183
178,Puebla,Zenaida asiatica,783,154,24960,Non-breeding Season,Extant,Native,248,8164,57,31.673052362707534,32.708333333333336,37.01298701298701
178,Puebla,Zenaida macroura,783,154,24960,Resident,Extant,Native,54,2316,18,6.896551724137931,9.278846153846153,11.688311688311689
179,Saltillo,Columba livia,424,134,16181,Resident,Extant,Introduced,166,8321,47,39.15094339622642,51.424510228045236,35.07462686567164
179,Saltillo,Columbina inca,424,134,16181,Resident,Extant,Native,52,1555,40,12.264150943396226,9.610036462517767,29.850746268656717
179,Saltillo,Columbina passerina,424,134,16181,Resident,Extant,Native,1,40,1,0.2358490566037736,0.2472035102898461,0.746268656716418
179,Saltillo,Patagioenas fasciata,424,134,16181,Resident,Extant,Native,1,5,1,0.2358490566037736,0.030900438786230763,0.746268656716418
179,Saltillo,Streptopelia decaocto,424,134,16181,Resident,Extant,Introduced,95,4227,42,22.40566037735849,26.12323094987949,31.34328358208955
179,Saltillo,Zenaida asiatica,424,134,16181,Resident,Extant,Native,300,12245,88,70.75471698113208,75.67517458747915,65.67164179104478
179,Saltillo,Zenaida macroura,424,134,16181,Resident,Extant,Native,17,615,13,4.009433962264151,3.800753970706384,9.701492537313433
187,Vancouver,Columba livia,35232,4755,1814545,Resident,Extant,Introduced,6091,664543,814,17.28826067211626,36.62312039657325,17.11882229232387
187,Vancouver,Patagioenas fasciata,35232,4755,1814545,Breeding Season,Extant,Native,740,48060,139,2.100363306085377,2.648597857865195,2.9232386961093586
187,Vancouver,Streptopelia decaocto,35232,4755,1814545,Resident,Extant,Introduced,1765,161459,226,5.009650317892825,8.898043311133094,4.752891692954784
187,Vancouver,Zenaida asiatica,35232,4755,1814545,NA,NA,NA,12,295,4,0.0340599455040872,0.016257519102584946,0.08412197686645637
187,Vancouver,Zenaida macroura,35232,4755,1814545,Resident,Extant,Native,198,9843,50,0.5619891008174387,0.5424500356838766,1.0515247108307044
193,Salt Lake City,Columba livia,23397,2182,1102870,Resident,Extant,Introduced,2931,202268,461,12.527247082959354,18.340148884274665,21.127406049495875
193,Salt Lake City,Patagioenas fasciata,23397,2182,1102870,NA,NA,NA,95,9276,12,0.4060349617472325,0.8410782775848468,0.5499541704857929
193,Salt Lake City,Streptopelia decaocto,23397,2182,1102870,Resident,Extant,Introduced,8250,471799,832,35.26093088857546,42.77920335125627,38.13015582034831
193,Salt Lake City,Streptopelia roseogrisea,23397,2182,1102870,NA,NA,NA,3,50,2,0.012822156686754712,0.004533625903324961,0.09165902841429881
193,Salt Lake City,Zenaida asiatica,23397,2182,1102870,NA,NA,NA,45,1670,9,0.19233235030132068,0.1514231051710537,0.41246562786434465
193,Salt Lake City,Zenaida macroura,23397,2182,1102870,Resident,Extant,Native,11671,745304,780,49.882463563704746,67.57859040503413,35.747021081576534
196,Albuquerque,Columba livia,28443,3500,886006,Resident,Extant,Introduced,10267,287742,1008,36.096754913335445,32.47630377220922,28.8
196,Albuquerque,Columbina inca,28443,3500,886006,NA,NA,NA,3,164,3,0.010547410610695074,0.018510032663435688,0.08571428571428572
196,Albuquerque,Patagioenas fasciata,28443,3500,886006,Breeding Season,Extant,Native,3,137,3,0.010547410610695074,0.015462649237138349,0.08571428571428572
196,Albuquerque,Streptopelia decaocto,28443,3500,886006,Resident,Extant,Introduced,4303,151027,750,15.128502619273634,17.04582136012623,21.428571428571427
196,Albuquerque,Zenaida asiatica,28443,3500,886006,NA,NA,NA,14229,524799,1379,50.02636852652674,59.231991656941375,39.4
196,Albuquerque,Zenaida macroura,28443,3500,886006,Resident,Extant,Native,5767,233997,981,20.27563899729283,26.410317763085125,28.02857142857143
200,Monterrey,Columba livia,1734,390,62944,Resident,Extant,Introduced,276,8966,122,15.916955017301039,14.244407727503813,31.28205128205128
200,Monterrey,Columbina inca,1734,390,62944,Resident,Extant,Native,492,16394,112,28.37370242214533,26.045373665480426,28.71794871794872
200,Monterrey,Columbina passerina,1734,390,62944,Resident,Extant,Native,6,329,6,0.3460207612456747,0.5226868327402135,1.5384615384615385
200,Monterrey,Leptotila verreauxi,1734,390,62944,NA,NA,NA,5,480,4,0.28835063437139563,0.762582613116421,1.0256410256410255
200,Monterrey,Patagioenas fasciata,1734,390,62944,Resident,Extant,Native,0,0,0,0,0,0
200,Monterrey,Patagioenas flavirostris,1734,390,62944,NA,NA,NA,1,20,1,0.05767012687427912,0.03177427554651754,0.2564102564102564
200,Monterrey,Streptopelia decaocto,1734,390,62944,Resident,Extant,Introduced,147,6472,54,8.477508650519031,10.282155566853076,13.846153846153847
200,Monterrey,Zenaida asiatica,1734,390,62944,Resident,Extant,Native,1066,40143,232,61.476355247981544,63.77573716319268,59.48717948717949
200,Monterrey,Zenaida macroura,1734,390,62944,Resident,Extant,Native,64,4440,26,3.690888119953864,7.053889171326894,6.666666666666667
202,Oaxaca,Columba livia,1120,351,40444,Resident,Extant,Introduced,482,16580,133,43.035714285714285,40.994955988527344,37.89173789173789
202,Oaxaca,Columbina inca,1120,351,40444,Resident,Extant,Native,602,23506,177,53.75,58.11986944911482,50.427350427350426
202,Oaxaca,Columbina passerina,1120,351,40444,Resident,Extant,Native,9,407,7,0.8035714285714286,1.0063297398872515,1.9943019943019944
202,Oaxaca,Leptotila verreauxi,1120,351,40444,Resident,Extant,Native,14,396,12,1.25,0.9791316388092177,3.4188034188034186
202,Oaxaca,Patagioenas fasciata,1120,351,40444,Resident,Extant,Native,1,28,1,0.08928571428571429,0.06923153001681337,0.2849002849002849
202,Oaxaca,Streptopelia decaocto,1120,351,40444,Resident,Extant,Introduced,81,2655,23,7.232142857142857,6.564632578379983,6.552706552706553
202,Oaxaca,Zenaida asiatica,1120,351,40444,Non-breeding Season,Extant,Native,767,29625,192,68.48214285714286,73.24943131243201,54.7008547008547
202,Oaxaca,Zenaida macroura,1120,351,40444,Resident,Extant,Native,16,1282,10,1.4285714285714286,3.169815052912669,2.849002849002849
219,Xalapa,Claravis pretiosa,1177,294,37093,Resident,Extant,Native,0,0,0,0,0,0
219,Xalapa,Columba livia,1177,294,37093,Resident,Extant,Introduced,320,8518,93,27.187765505522513,22.963901544765857,31.632653061224488
219,Xalapa,Columbina inca,1177,294,37093,Resident,Extant,Native,51,2547,34,4.333050127442651,6.8665246812066965,11.564625850340136
219,Xalapa,Columbina passerina,1177,294,37093,Resident,Extant,Native,2,50,2,0.16992353440951571,0.1347963227563152,0.6802721088435374
219,Xalapa,Columbina talpacoti,1177,294,37093,Resident,Extant,Native,3,126,3,0.2548853016142736,0.3396867333459143,1.0204081632653061
219,Xalapa,Geotrygon montana,1177,294,37093,Resident,Extant,Native,0,0,0,0,0,0
219,Xalapa,Leptotila verreauxi,1177,294,37093,Resident,Extant,Native,29,1414,12,2.463891248937978,3.8120400075485943,4.081632653061225
219,Xalapa,Patagioenas fasciata,1177,294,37093,Resident,Extant,Native,0,0,0,0,0,0
219,Xalapa,Patagioenas flavirostris,1177,294,37093,Resident,Extant,Native,35,2845,18,2.9736618521665252,7.669910764834335,6.122448979591836
219,Xalapa,Streptopelia decaocto,1177,294,37093,Resident,Extant,Introduced,152,8006,53,12.914188615123194,21.583587199741192,18.027210884353742
219,Xalapa,Zenaida asiatica,1177,294,37093,Resident,Extant,Native,9,358,8,0.7646559048428208,0.9651416709352169,2.7210884353741496
219,Xalapa,Zenaida macroura,1177,294,37093,Non-breeding Season,Extant,Native,0,0,0,0,0,0
219,Xalapa,Zentrygon albifacies,1177,294,37093,Resident,Extant,Native,0,0,0,0,0,0
222,Tampico,Columba livia,49,33,2718,Resident,Extant,Introduced,6,323,5,12.244897959183673,11.88373804267844,15.151515151515152
222,Tampico,Columbina inca,49,33,2718,Resident,Extant,Native,7,725,5,14.285714285714286,26.67402501839588,15.151515151515152
222,Tampico,Columbina passerina,49,33,2718,Resident,Extant,Native,1,35,1,2.0408163265306123,1.287711552612215,3.0303030303030303
222,Tampico,Columbina talpacoti,49,33,2718,NA,NA,NA,1,187,1,2.0408163265306123,6.880058866813834,3.0303030303030303
222,Tampico,Leptotila verreauxi,49,33,2718,Resident,Extant,Native,2,192,2,4.081632653061225,7.06401766004415,6.0606060606060606
222,Tampico,Patagioenas fasciata,49,33,2718,NA,NA,NA,1,187,1,2.0408163265306123,6.880058866813834,3.0303030303030303
222,Tampico,Patagioenas flavirostris,49,33,2718,Resident,Extant,Native,5,415,4,10.204081632653061,15.268579838116262,12.121212121212121
222,Tampico,Streptopelia decaocto,49,33,2718,Resident,Extant,Introduced,5,413,5,10.204081632653061,15.194996320824135,15.151515151515152
222,Tampico,Zenaida asiatica,49,33,2718,Resident,Extant,Native,8,565,5,16.3265306122449,20.787343635025753,15.151515151515152
222,Tampico,Zenaida macroura,49,33,2718,Non-breeding Season,Extant,Native,2,196,2,4.081632653061225,7.211184694628403,6.0606060606060606
225,Veracruz,Claravis pretiosa,650,253,16834,Resident,Extant,Native,0,0,0,0,0,0
225,Veracruz,Columba livia,650,253,16834,Resident,Extant,Introduced,220,6249,135,33.84615384615385,37.12130212664845,53.359683794466406
225,Veracruz,Columbina inca,650,253,16834,Resident,Extant,Native,160,6088,83,24.615384615384617,36.16490436022336,32.80632411067194
225,Veracruz,Columbina minuta,650,253,16834,Resident,Extant,Native,0,0,0,0,0,0
225,Veracruz,Columbina passerina,650,253,16834,Resident,Extant,Native,2,97,2,0.3076923076923077,0.5762148033741238,0.7905138339920948
225,Veracruz,Columbina talpacoti,650,253,16834,Resident,Extant,Native,13,910,11,2,5.405726505880955,4.3478260869565215
225,Veracruz,Leptotila verreauxi,650,253,16834,Resident,Extant,Native,4,377,4,0.6153846153846154,2.23951526672211,1.5810276679841897
225,Veracruz,Patagioenas flavirostris,650,253,16834,Resident,Extant,Native,90,3634,44,13.846153846153847,21.587263870737793,17.391304347826086
225,Veracruz,Streptopelia decaocto,650,253,16834,Resident,Extant,Introduced,308,8837,146,47.38461538461539,52.49495069502198,57.70750988142292
225,Veracruz,Zenaida asiatica,650,253,16834,Non-breeding Season,Extant,Native,25,1040,17,3.8461538461538463,6.177973149578235,6.719367588932807
225,Veracruz,Zenaida macroura,650,253,16834,Non-breeding Season,Extant,Native,3,66,3,0.46153846153846156,0.39206368064631103,1.1857707509881423
234,Nuevo Laredo,Columba livia,1020,199,41114,Resident,Extant,Introduced,203,11202,104,19.901960784313726,27.246193510726272,52.26130653266332
234,Nuevo Laredo,Columbina inca,1020,199,41114,Resident,Extant,Native,71,4903,31,6.96078431372549,11.925378216665855,15.577889447236181
234,Nuevo Laredo,Columbina passerina,1020,199,41114,Resident,Extant,Native,4,366,4,0.39215686274509803,0.8902077151335311,2.0100502512562812
234,Nuevo Laredo,Leptotila verreauxi,1020,199,41114,Resident,Extant,Native,227,10364,8,22.254901960784313,25.207958359682834,4.0201005025125625
234,Nuevo Laredo,Streptopelia decaocto,1020,199,41114,Resident,Extant,Introduced,191,8691,56,18.725490196078432,21.138784842146226,28.14070351758794
234,Nuevo Laredo,Zenaida asiatica,1020,199,41114,Breeding Season,Extant,Native,392,15782,74,38.431372549019606,38.385951257479206,37.185929648241206
234,Nuevo Laredo,Zenaida macroura,1020,199,41114,Resident,Extant,Native,467,19368,49,45.78431372549019,47.1080410565744,24.623115577889447
237,Reynosa,Columba livia,14,11,371,Resident,Extant,Introduced,8,280,8,57.142857142857146,75.47169811320755,72.72727272727273
237,Reynosa,Columbina inca,14,11,371,Resident,Extant,Native,5,115,3,35.714285714285715,30.997304582210244,27.272727272727273
237,Reynosa,Columbina passerina,14,11,371,Resident,Extant,Native,1,13,1,7.142857142857143,3.504043126684636,9.090909090909092
237,Reynosa,Leptotila verreauxi,14,11,371,Resident,Extant,Native,0,0,0,0,0,0
237,Reynosa,Patagioenas flavirostris,14,11,371,Resident,Extant,Native,0,0,0,0,0,0
237,Reynosa,Streptopelia decaocto,14,11,371,Resident,Extant,Introduced,5,52,2,35.714285714285715,14.016172506738544,18.181818181818183
237,Reynosa,Zenaida asiatica,14,11,371,Breeding Season,Extant,Native,5,158,4,35.714285714285715,42.58760107816712,36.36363636363637
237,Reynosa,Zenaida macroura,14,11,371,Resident,Extant,Native,3,86,2,21.428571428571427,23.18059299191375,18.181818181818183
249,Tuxtla Gutiérrez,Columba livia,498,194,16199,Resident,Extant,Introduced,153,5138,78,30.72289156626506,31.718007284400272,40.20618556701031
249,Tuxtla Gutiérrez,Columbina inca,498,194,16199,Resident,Extant,Native,248,9167,102,49.799196787148595,56.58991295758997,52.577319587628864
249,Tuxtla Gutiérrez,Columbina passerina,498,194,16199,Resident,Extant,Native,1,30,1,0.20080321285140562,0.1851966170751281,0.5154639175257731
249,Tuxtla Gutiérrez,Columbina talpacoti,498,194,16199,NA,NA,NA,2,73,2,0.40160642570281124,0.45064510154947834,1.0309278350515463
249,Tuxtla Gutiérrez,Geotrygon montana,498,194,16199,Resident,Extant,Native,0,0,0,0,0,0
249,Tuxtla Gutiérrez,Leptotila verreauxi,498,194,16199,Resident,Extant,Native,1,6,1,0.20080321285140562,0.03703932341502562,0.5154639175257731
249,Tuxtla Gutiérrez,Patagioenas fasciata,498,194,16199,Resident,Extant,Native,0,0,0,0,0,0
249,Tuxtla Gutiérrez,Patagioenas flavirostris,498,194,16199,Resident,Extant,Native,6,575,4,1.2048192771084338,3.5496018272732885,2.0618556701030926
249,Tuxtla Gutiérrez,Streptopelia decaocto,498,194,16199,Resident,Extant,Introduced,92,3257,33,18.473895582329316,20.10617939378974,17.010309278350515
249,Tuxtla Gutiérrez,Zenaida asiatica,498,194,16199,Resident,Extant,Native,211,7997,81,42.369477911646584,49.36724489165998,41.75257731958763
249,Tuxtla Gutiérrez,Zenaida macroura,498,194,16199,Non-breeding Season,Extant,Native,4,202,4,0.8032128514056225,1.246990554972529,2.0618556701030926
250,San Antonio,Columba livia,17094,2768,726159,Resident,Extant,Introduced,846,33734,337,4.9491049491049495,4.645539062381655,12.17485549132948
250,San Antonio,Columbina inca,17094,2768,726159,Resident,Extant,Native,1513,89704,210,8.851058851058852,12.353217408308648,7.586705202312139
250,San Antonio,Columbina passerina,17094,2768,726159,Resident,Extant,Native,24,1638,23,0.1404001404001404,0.2255704329217155,0.8309248554913294
250,San Antonio,Geopelia cuneata,17094,2768,726159,NA,NA,NA,1,40,1,0.00585000585000585,0.005508435480383773,0.036127167630057806
250,San Antonio,Streptopelia decaocto,17094,2768,726159,Resident,Extant,Introduced,103,6550,67,0.6025506025506026,0.9020063099128428,2.4205202312138727
250,San Antonio,Zenaida asiatica,17094,2768,726159,Breeding Season,Extant,Native,10442,518698,1419,61.085761085761085,71.43036167010256,51.26445086705202
250,San Antonio,Zenaida macroura,17094,2768,726159,Resident,Extant,Native,1152,59849,448,6.73920673920674,8.24185887663721,16.184971098265898
255,Villahermosa,Claravis pretiosa,1749,90,73234,Resident,Extant,Native,0,0,0,0,0,0
255,Villahermosa,Columba livia,1749,90,73234,Resident,Extant,Introduced,531,28301,30,30.360205831903944,38.644618619766774,33.333333333333336
255,Villahermosa,Columbina inca,1749,90,73234,Resident,Extant,Native,415,16791,11,23.727844482561462,22.927875030723435,12.222222222222221
255,Villahermosa,Columbina minuta,1749,90,73234,Resident,Extant,Native,0,0,0,0,0,0
255,Villahermosa,Columbina talpacoti,1749,90,73234,Resident,Extant,Native,623,35444,24,35.62035448827902,48.39828494961357,26.666666666666668
255,Villahermosa,Geotrygon montana,1749,90,73234,Resident,Extant,Native,0,0,0,0,0,0
255,Villahermosa,Leptotila plumbeiceps,1749,90,73234,Resident,Extant,Native,0,0,0,0,0,0
255,Villahermosa,Leptotila verreauxi,1749,90,73234,Resident,Extant,Native,1,190,1,0.05717552887364208,0.25944233552721413,1.1111111111111112
255,Villahermosa,Patagioenas cayennensis,1749,90,73234,Resident,Extant,Native,702,41737,18,40.13722126929674,56.99128819947019,20
255,Villahermosa,Patagioenas flavirostris,1749,90,73234,Resident,Extant,Native,2,91,2,0.11435105774728416,0.12425922385777098,2.2222222222222223
255,Villahermosa,Patagioenas speciosa,1749,90,73234,Resident,Extant,Native,0,0,0,0,0,0
255,Villahermosa,Streptopelia decaocto,1749,90,73234,Resident,Extant,Introduced,349,12356,14,19.954259576901087,16.871944725127673,15.555555555555555
